"scenario","region","subRegion","param","sources","class","x","xLabel","vintage","units","aggregate","classLabel","classPalette","origScen","origQuery","origUnits","origX","value"
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2070,"Year","Vint_2070","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2070,-0.0619034829038517
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2075,"Year","Vint_2075","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2075,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2080,"Year","Vint_2080","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2080,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2085,"Year","Vint_2085","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2085,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2090,"Year","Vint_2090","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2090,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2095,"Year","Vint_2095","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2095,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2100,"Year","Vint_2100","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2100,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2015,"Year","Vint_2015","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2015,"Year","Vint_2015","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2020,"Year","Vint_2020","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,1.05042858371304
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2020,"Year","Vint_2020","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2020,1989.70659692937
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2025,"Year","Vint_2025","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,2.10098233765771
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2025,"Year","Vint_2025","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2025,2227.34906025685
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2030,"Year","Vint_2030","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,3.15141092137075
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2030,"Year","Vint_2030","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2030,2579.30014367581
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2035,"Year","Vint_2035","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,4.20183950508381
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2035,"Year","Vint_2035","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2035,2936.55743175865
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2040,"Year","Vint_2040","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,5.25239325902847
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2040,"Year","Vint_2040","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2040,3289.28724773824
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2045,"Year","Vint_2045","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,6.30282184274152
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2045,"Year","Vint_2045","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2045,3587.25414930625
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2050,"Year","Vint_2050","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,7.35337559668619
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2050,"Year","Vint_2050","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2050,3830.19020775648
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2055,"Year","Vint_2055","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2055,8.40380418039924
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2055,"Year","Vint_2055","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2055,4029.00802154871
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2060,"Year","Vint_2060","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2060,9.4543579343439
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2060,"Year","Vint_2060","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2060,4227.32376342966
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2065,"Year","Vint_2065","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2065,10.504786518057
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2065,"Year","Vint_2065","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2065,4518.93261237898
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2070,"Year","Vint_2070","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2070,11.55521510177
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2070,"Year","Vint_2070","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2070,4670.95865932731
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2075,"Year","Vint_2075","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2075,12.6052681747882
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2075,"Year","Vint_2075","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2075,4825.19788185838
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2080,"Year","Vint_2080","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2080,13.6566981203542
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2080,"Year","Vint_2080","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2080,4947.8672702599
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2085,"Year","Vint_2085","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2085,14.706876363604
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2085,"Year","Vint_2085","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2085,5007.71888367373
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2090,"Year","Vint_2090","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2090,15.7570546068538
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2090,"Year","Vint_2090","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2090,5062.28264745641
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2095,"Year","Vint_2095","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2095,16.8072328501036
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2095,"Year","Vint_2095","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2095,5101.88509441402
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2100,"Year","Vint_2100","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2100,17.8586627956696
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapCost","Sources","class2",2100,"Year","Vint_2100","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2100,5158.36782239374
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2015,"Year","Vint_2015","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2015,566.632948359683
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2020,"Year","Vint_2020","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2020,746.612209925525
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2025,"Year","Vint_2025","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2025,850.606248229176
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2030,"Year","Vint_2030","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2030,995.288021688465
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2035,"Year","Vint_2035","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2035,1133.49112623381
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2040,"Year","Vint_2040","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2040,1273.61297405379
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2045,"Year","Vint_2045","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2045,1380.32477885253
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2050,"Year","Vint_2050","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2050,1457.75798806737
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2055,"Year","Vint_2055","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2055,1528.24862309384
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2060,"Year","Vint_2060","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2060,1595.92035707532
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2065,"Year","Vint_2065","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2065,1699.76057600778
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2070,"Year","Vint_2070","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2070,1747.94580083805
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2075,"Year","Vint_2075","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2075,1795.002859977
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2080,"Year","Vint_2080","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2080,1830.82372945595
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2085,"Year","Vint_2085","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2085,1851.60890439062
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2090,"Year","Vint_2090","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2090,1882.01063522619
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2095,"Year","Vint_2095","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2095,1905.00287970495
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumCapGW","Sources","class2",2100,"Year","Vint_2100","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2100,1940.31831734052
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumRetPrematureCost","Sources","class2",2015,"Year","Vint_2015","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumRetPrematureCost","Sources","class2",2020,"Year","Vint_2020","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2020,-9.28161535192728
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumRetPrematureCost","Sources","class2",2025,"Year","Vint_2025","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2025,-10.4211896757299
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumRetPrematureCost","Sources","class2",2030,"Year","Vint_2030","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2030,-10.4800715656068
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumRetPrematureCost","Sources","class2",2035,"Year","Vint_2035","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2035,-10.5628885842501
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumRetPrematureCost","Sources","class2",2040,"Year","Vint_2040","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2040,-10.5630893438106
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumRetPrematureCost","Sources","class2",2045,"Year","Vint_2045","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2045,-10.5632181890711
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumRetPrematureCost","Sources","class2",2050,"Year","Vint_2050","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2050,-10.5632374309822
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumRetPrematureCost","Sources","class2",2055,"Year","Vint_2055","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2055,-10.5632761856015
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecCumRetPrematureCost","Sources","class2",2060,"Year","Vint_2060","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2060,-10.5632761856015
